,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,city,lat,lon
379,2023-01-16 15:00:00+00:00,23.5805,72.41818,18.3305,25.4576,0,0,0,0,1014.2,1011.7515,0,0,0,0,8.12197,17.811815,167.19574,165.96373,21.24,Ellore,16.71,81.09
380,2016-11-21 16:00:00+00:00,23.961,77.14367,19.711,26.927963,0,0,0,0,1013.5,1011.05646,6.6000004,0,0,22,5.154415,14.81259,155.22488,154.05775,14.4,Ellore,16.71,81.09
381,2020-06-08 08:00:00+00:00,37.4805,35.0985,19.4805,39.090603,0,0,0,0,1001.3,998.9906,33,0,5,100,13.551501,17.884428,309.61066,310.10083,35.64,Ellore,16.71,81.09
382,2021-09-03 03:00:00+00:00,27.380499,81.488976,23.9305,32.54365,0,0,0,0,1005.9,1003.50214,37.199997,36,6,4,6.12,8.049845,331.9276,333.43503,16.919998,Ellore,16.71,81.09
383,2022-05-07 06:00:00+00:00,36.4305,46.072304,22.9805,43.72984,0,0,0,0,1005.6,1003.27295,6.6000004,0,2,18,3.0758414,3.671294,159.44388,168.69011,18,Ellore,16.71,81.09
384,2011-01-01 01:00:00+00:00,17.411001,95.66454,16.711,18.798355,0,0,0,0,1009.9,1007.41016,0,0,0,0,6.638072,15.937878,49.398785,71.564964,10.440001,Ellore,16.71,81.09
385,2015-04-11 12:00:00+00:00,34.411,39.119133,18.511,36.297714,0,0,0,0,1007.4,1005.0533,4.5,0,6,3,8.534353,12.879752,152.35411,153.43501,21.24,Ellore,16.71,81.09
386,2015-08-24 02:00:00+00:00,27.211,80.49257,23.561,32.059494,0,0,0,0,1006.8,1004.3986,60.3,9,40,94,6.725354,12.904882,285.52417,292.98874,15.4800005,Ellore,16.71,81.09
387,2015-10-18 09:00:00+00:00,31.611,59.134365,22.661001,36.297215,0,0,0,0,1011.6,1009.222,18,10,15,0,5.04,6.4799995,90,90,16.199999,Ellore,16.71,81.09
388,2011-04-14 06:00:00+00:00,33.711,47.20866,20.911001,38.75419,0,0,0,0,1010.8,1008.44006,22.199999,24,1,0,8.287822,10.587918,145.6196,144.6887,25.199999,Ellore,16.71,81.09
389,2010-12-01 11:00:00+00:00,28.361,65.443085,21.261,31.676273,0,0,0,0,1008.5,1006.10376,29.4,12,28,6,8.209263,14.759999,105.25517,102.680374,22.68,Ellore,16.71,81.09
390,2022-08-29 16:00:00+00:00,26.780499,92.60198,25.4805,33.250328,0,0,0,0,1008.4,1005.99133,7.8,0,13,0,4.0249224,11.298495,100.30479,112.47948,10.799999,Ellore,16.71,81.09
391,2018-10-17 09:00:00+00:00,28.280499,78.252,24.130499,33.82049,0,0,0,0,1010.1,1007.69934,44.1,10,9,99,4.379589,5.8048253,170.53775,172.87508,16.56,Ellore,16.71,81.09
392,2017-05-13 23:00:00+00:00,27.630499,88.36054,25.530499,33.63839,0,0,0,0,1005.3,1002.90564,28.500002,9,33,2,7.4128532,15.0038395,209.0545,210.25635,14.4,Ellore,16.71,81.09
393,2012-05-17 22:00:00+00:00,28.461,82.60075,25.211,34.886513,0,0,0,0,1002.1,999.7199,0,0,0,0,3.0758414,4.829907,69.44387,153.43501,11.159999,Ellore,16.71,81.09
394,2013-10-18 20:00:00+00:00,24.811,92.77593,23.561,30.029308,0,0,0,0,1010.3,1007.8711,38.700005,4,22,73,4.2136917,8.669949,70.01681,94.76356,5.7599998,Ellore,16.71,81.09
395,2018-03-27 07:00:00+00:00,35.8805,38.07416,19.380499,40.723534,0,0,0,0,1010.3,1007.9579,25.800001,0,0,86,6.9899354,8.905908,191.88864,194.03627,23.4,Ellore,16.71,81.09
396,2013-09-30 07:00:00+00:00,29.161001,72.504616,23.711,33.282757,0,0,0,0,1003.7,1001.3214,95.700005,7,99,100,12.313893,17.418196,285.25516,288.06055,27.359999,Ellore,16.71,81.09
397,2013-10-19 02:00:00+00:00,25.661001,88.99965,23.711,30.87003,0,0,0,0,1011.7,1009.27435,14.7,3,18,4,4.896529,7.5685663,17.102825,25.346138,11.879999,Ellore,16.71,81.09
398,2012-08-08 00:00:00+00:00,26.211,83.33678,23.161001,30.353058,0,0,0,0,1004.1,1001.6972,31.5,9,37,4,9.931042,20.620804,223.53127,225.70723,18.359999,Ellore,16.71,81.09
399,2020-10-20 22:00:00+00:00,24.0805,98.805626,23.880499,29.552021,0,0,0,0,1005.3,1002.87714,42,6,12,98,3.8268526,6.28713,311.18582,336.3706,6.12,Ellore,16.71,81.09
400,2011-06-27 07:00:00+00:00,34.060997,47.8836,21.461,36.257336,0,0,0,0,1001.3,998.96497,58.800003,2,45,100,18.228943,25.153671,279.09018,279.0578,47.16,Ellore,16.71,81.09
